Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
POU3F2 20337985 ChIP-ChIP 501MEL Human	6/1702	0.8632994157162521	0.9999907585392314	0	0	0.6851164191087916	0.10070779774795552	PLAC8;COX17;CLEC4E;PTGS2;SOD2;CCDC50
GATA2 19941826 ChIP-Seq K562 Human	9/2410	0.8652708774720971	0.9999907585392314	0	0	0.7208122989047604	0.10431067084804777	FAM49B;IL15RA;CD52;JUN;CEBPB;CCRL2;CFB;ATP5L;LIMD2
SOX2 18692474 ChIP-Seq MESCs Mouse	13/3319	0.8669714796661822	0.9999907585392314	0	0	0.7500191223202676	0.10706462832192806	IFITM3;UBE2F;RTP4;IFITM2;CACYBP;CFP;PARP14;SOD2;GPR141;UPP1;CFB;HSPA1B;NFE2L2
RCOR2 21632747 ChIP-Seq MESCs Mouse	1/401	0.8687227583110725	0.9999907585392314	0	0	0.49242424242424243	0.06929947421019975	TLR2
SPI1 20517297 ChIP-Seq HL60 Human	4/1249	0.878088535911421	0.9999907585392314	0	0	0.624330655957162	0.08116788768290391	IFITM3;NDUFC2;ATP5L;TLR2
TET1 21490601 ChIP-Seq MESCs Mouse	7/1994	0.8815736485659496	0.9999907585392314	0	0	0.6785557738201535	0.08552973742731924	VASP;GSDMD;VAMP8;JUN;CDKN1A;NDUFC2;SOD2
IRF4 20064451 ChIP-Seq CD4+T Mouse	3/1000	0.8823533306415342	0.9999907585392314	0	0	0.5863880300695902	0.07339391000617025	FAM49B;GBP5;JUN
CBP 20019798 ChIP-Seq JUKART Human	3/1000	0.8823533306415342	0.9999907585392314	0	0	0.5863880300695902	0.07339391000617025	FAM49B;GBP5;JUN
CDX2 22108803 ChIP-Seq LS180 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	FAM49B;JUN;CCRL2;NUPR1;UPP1;SAMHD1;LIMD2
NEUROD2 26341353 ChIP-Seq CORTEX Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	GSDMD;CD40;RAP1A;TNFAIP2;CACYBP;CFB;NFE2L2
MNX1 26342078 ChIP-Seq MIN6-4N Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;VASP;CDKN1A;CCND2;NDUFA11;SAMHD1;ASS1
KLF4 19829295 ChIP-Seq ESCs Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	IL15RA;BATF2;TNFAIP2;ISG15;SOD2;ASS1;ATOX1
LUZP1 20508642 ChIP-Seq ESCs Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	SARNP;IRGM1;IFI47;UPP1;RPS27A;ATOX1;LIMD2
NANOG 20526341 ChIP-Seq ESCs Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	VASP;JUN;CD40;IFITM2;NDUFA11;MAGOHB;SAMHD1
CTCF 20526341 ChIP-Seq ESCs Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	ZBP1;HSPA8;HCLS1;FPR2;MAGOHB;UQCRH;ATOX1
CDX2 21402776 ChIP-Seq INTESTINAL-VILLUS Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;CACYBP;UPP1;COX5B;PTGS2;RPS27A;LIMD2
SMAD3 21741376 ChIP-Seq ESCs Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	GBP5;CCND2;SOCS1;SAMHD1;SOD2;ASS1;ATOX1
GATA3 21878914 ChIP-Seq MCF-7 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	DNAJA1;IL1RN;CDKN1A;CEBPB;SAMHD1;ATOX1;LIMD2
TBX20 22080862 ChIP-Seq HEART Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	IL15RA;CDKN1A;RAP1A;SOCS1;TRA2A;COX5B;NFE2L2
TBX20 22328084 ChIP-Seq HEART Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	IL15RA;CDKN1A;RAP1A;SOCS1;TRA2A;COX5B;NFE2L2
P53 22387025 ChIP-Seq ESCs Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;CACYBP;COX5B;PTGS2;ASS1;NFE2L2;TLR2
TBL1 22424771 ChIP-Seq 293T Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	JUN;MARCKSL1;CCND2;RAP1A;ISG15;CACYBP;PTGS2
EBF1 22473956 ChIP-Seq BONE MARROW Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;CACYBP;COX5B;PTGS2;ASS1;NFE2L2;TLR2
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	CEBPB;MARCKSL1;CCND2;SOCS1;CCRL2;MAGOHB;LIMD2
P63 26484246 Chip-Seq KERATINOCYTES Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	RTP4;SEMA4A;IL1RN;CDKN1A;SIN3B;TNFAIP2;NUPR1
GATA3 26560356 Chip-Seq TH1 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;CDKN1A;SEMA4D;HCLS1;RPS27A;SNX20;CCDC50
KDM2B 26808549 Chip-Seq K562 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	FAM49B;IL15RA;JUN;CDKN1A;MARCKSL1;CACYBP;HSPA1A
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	IFITM3;IL15RA;JUN;MARCKSL1;CACYBP;CCDC50;LIMD2
PU1 27457419 Chip-Seq LIVER Mouse	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	UBE2F;IL15RA;CACYBP;COX5B;PTGS2;NFE2L2;TLR2
RUNX1 27514584 Chip-Seq MCF-7 Human	7/2000	0.8834493482274075	0.9999907585392314	0	0	0.6762863570885195	0.08380629785068748	FAM49B;JUN;CEBPB;SOCS1;NDUFC2;CACYBP;HNRNPA1
CREM 20920259 ChIP-Seq GC1-SPG Mouse	24/5776	0.8844751529800361	0.9999907585392314	0	0	0.7767366957030964	0.09535286272038446	ZBP1;UBE2F;FAM49B;HSPA8;RBM39;CDKN1A;CEBPB;MARCKSL1;ZFP800;TNFAIP2;CACYBP;MAGOHB;COX5B;SOD2;SNX20;LIMD2;RBM3;DNAJA1;DNAJB1;SOCS1;SIN3B;TRA2A;RPL24;FAU
EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human	26/6207	0.8861652812643339	0.9999907585392314	0	0	0.7798397005645024	0.09424503002154526	CD40;CDKN1A;CEBPB;GMFG;TNFAIP2;COX5B;PSMB10;LIMD2;PRDX5;RAP1A;SIN3B;TRA2A;VASP;IL15RA;HSPA8;CD52;RBM39;SEMA4A;JUN;CACYBP;ASS1;DNAJA1;IRF7;CFB;NFE2L2;HSPA1A
SOX2 16153702 ChIP-ChIP HESCs Human	4/1278	0.8889754917873629	0.9999907585392314	0	0	0.6091705913134484	0.07169061393727698	VASP;NDUFA11;TRA2A;TNFAIP2
MYCN 18555785 ChIP-Seq MESCs Mouse	8/2261	0.8905124984122135	0.9999907585392314	0	0	0.681101526467126	0.07897926689322865	DNAJB1;PRDX5;CACYBP;NUPR1;UQCRH;ASS1;ATP5L;NFE2L2
PIAS1 25552417 ChIP-Seq VCAP Human	2/749	0.8930219279122854	0.9999907585392314	0	0	0.5232631205092478	0.059204157372355334	FAM49B;JUN
FOXA2 19822575 ChIP-Seq HepG2 Human	11/2968	0.8933900512501203	0.9999907585392314	0	0	0.7081767506545125	0.0798341856722629	IL15RA;RBM39;CDKN1A;CEBPB;NDUFA11;COX17;PSME1;NDUFC2;NUPR1;SAMHD1;NFE2L2
PPARG 20176806 ChIP-Seq 3T3-L1 Mouse	6/1807	0.8981294270775629	0.9999907585392314	0	0	0.641452148333668	0.06891831987071355	FAM49B;CDKN1A;CCND2;SEMA4D;TSPO;ATOX1
PCGF2 27294783 Chip-Seq NPCs Mouse	1/451	0.8983814310780229	0.9999907585392314	0	0	0.43658810325476993	0.04678501893323984	UBE2F
TBX5 21415370 ChIP-Seq HL-1 Mouse	8/2296	0.9000322463682343	0.9999907585392314	0	0	0.6693523867436911	0.07049933062758139	NDUFA11;CCRL2;PSME2;TSPO;SOD2;CCDC50;PSMB10;LIMD2
CTCF 18555785 ChIP-Seq MESCs Mouse	5/1568	0.9008905808763336	0.9999907585392314	0	0	0.6174697780920632	0.06444622880109793	ZBP1;GMFG;CACYBP;UQCRH;ASS1
YY1 22570637 ChIP-Seq MALME-3M Human	3/1049	0.9013246056749141	0.9999907585392314	0	0	0.5574697916461335	0.05791543273464157	CD40;SOCS1;TLR2
YY1 21170310 ChIP-Seq MESCs Mouse	1/464	0.9049372872678907	0.9999907585392314	0	0	0.4240460763138949	0.04235780715853091	SEMA4A
TBX3 20139965 ChIP-Seq MESCs Mouse	3/1068	0.9079164796188431	0.9999907585392314	0	0	0.5469725569914331	0.0528391283394862	IFITM2;CCND2;CACYBP
YAP1 20516196 ChIP-Seq MESCs Mouse	8/2329	0.9083736066700555	0.9999907585392314	0	0	0.6585991795140775	0.06329106760367711	PLAC8;DNAJB1;SEMA4A;MARCKSL1;CCND2;SYNGR2;ZFP800;PARP14
TBX3 20139965 ChIP-Seq ESCs Mouse	3/1070	0.9085869715167377	0.9999907585392314	0	0	0.5458893322640799	0.05233149787413139	IFITM2;CCND2;CACYBP
ERA 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	3/1073	0.9095845302927946	0.9999907585392314	0	0	0.544272087869737	0.051579220096035695	CEBPB;SOCS1;NDUFA11
ETS1 20019798 ChIP-Seq JURKAT Human	5/1607	0.9121449489896961	0.9999907585392314	0	0	0.6011564491753729	0.055280162608487	RBM39;COX17;RPL24;CACYBP;MAGOHB
TCF3 18692474 ChIP-Seq MESCs Mouse	4/1351	0.9127454888199072	0.9999907585392314	0	0	0.5738987874288543	0.05239592677001397	RTP4;IFITM2;CACYBP;UPP1
SMAD3 21741376 ChIP-Seq EPCs Human	5/1613	0.9137748832918382	0.9999907585392314	0	0	0.5987169416077507	0.0539869270345464	FAM49B;RBM39;JUN;SAMHD1;ASS1
REST 19997604 ChIP-ChIP NEURONS Mouse	7/2118	0.9156494657447382	0.9999907585392314	0	0	0.6342761673364812	0.055893473119318623	RBM3;GPR141;IL1RN;CEBPB;SYNGR2;SIN3B;CACYBP
TFEB 21752829 ChIP-Seq HELA Human	2/808	0.9162173773094987	0.9999907585392314	0	0	0.4834658429128475	0.04230404978218556	FAM49B;JUN
EZH2 27294783 Chip-Seq NPCs Mouse	4/1374	0.9192492956376381	0.9999907585392314	0	0	0.5635644768856448	0.04745095957831164	UBE2F;CACYBP;COX5B;PTGS2
SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	6/1903	0.9231413880297787	0.9999907585392314	0	0	0.6057604952949226	0.04844440720695832	RTP4;IL15RA;CCND2;TNFAIP2;IFIT1;TLR2
NR3C1 21868756 ChIP-Seq MCF10A Human	3/1132	0.9273188206032217	0.9999907585392314	0	0	0.5142129244929826	0.03880139928189048	VAMP8;CEBPB;SOCS1
JARID1A 20064375 ChIP-Seq MESCs Mouse	7/2171	0.9274613198087268	0.9999907585392314	0	0	0.6168982171605748	0.04645501998844523	RBM3;COX17;CACYBP;FAU;MAGOHB;COX5B;SNX20
SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	3/1134	0.9278607187362251	0.9999907585392314	0	0	0.5132489266865378	0.038428817948204914	SEMA4D;CCDC50;NFE2L2
KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	3/1144	0.9305157067595168	0.9999907585392314	0	0	0.5084796299140742	0.03661883333229969	VASP;DNAJB1;SARNP
EWS 26573619 Chip-Seq HEK293 Human	2/854	0.9309637806755531	0.9999907585392314	0	0	0.4562613777905528	0.03263861483559242	RBM3;DNAJA1
NANOG 16153702 ChIP-ChIP HESCs Human	5/1686	0.9316034975049703	0.9999907585392314	0	0	0.5704311343498544	0.0404138974082615	JUN;RAP1A;SIN3B;PTGS2;RPS27A
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human	6/1946	0.9325099847862217	0.9999907585392314	0	0	0.590919061197631	0.041290717572976046	RTP4;JUN;SOCS1;NDUFA11;CCRL2;ATP5L
THAP11 20581084 ChIP-Seq MESCs Mouse	2/864	0.9338309810738614	0.9999907585392314	0	0	0.45073156872958	0.030857001872731805	CACYBP;RPS27A
TP53 23651856 ChIP-Seq MEFs Mouse	11/3193	0.938646150679421	0.9999907585392314	0	0	0.6493619305221082	0.04111545917732684	GSDMD;CDKN1A;CEBPB;MARCKSL1;NDUFA11;NDUFC2;CACYBP;SNX20;HSPA1B;NFE2L2;HSPA1A
POU5F1 26923725 Chip-Seq MESODERM Mouse	1/559	0.9416861441054566	0.9999907585392314	0	0	0.35013214583107055	0.021037073846957594	SEMA4D
TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse	1/559	0.9416861441054566	0.9999907585392314	0	0	0.35013214583107055	0.021037073846957594	SEMA4D
FOXA1 21572438 ChIP-Seq LNCaP Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	SYNGR2;CACYBP;UPP1;SNX20;ATOX1;LIMD2
TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	RBM3;JUN;CDKN1A;RPL24;IFIT1;NFE2L2
KLF5 20875108 ChIP-Seq MESCs Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	VASP;GPR141;FAM49B;SEMA4A;PTGS2;TLR2
MYC 19829295 ChIP-Seq ESCs Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	CCND2;SYNGR2;SOCS1;NDUFA11;GMFG;SNX20
GATA1 19941827 ChIP-Seq MEL86 Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	LY6C2;CDKN1A;TNFAIP2;UPP1;SERPINA3G;LIMD2
LDB1 21186366 ChIP-Seq BM-HSCs Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	RBM3;IL15RA;BATF2;GMFG;FPR2;UPP1
GATA2 21186366 ChIP-Seq BM-HSCs Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	SEMA4D;SARNP;IRGM1;UPP1;RPS27A;LIMD2
OCT4 21477851 ChIP-Seq ESCs Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	UBE2F;CACYBP;UPP1;COX5B;PTGS2;ATOX1
SMAD2/3 21741376 ChIP-Seq EPCs Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	FAM49B;JUN;SEMA4D;CCRL2;SAMHD1;ASS1
SMAD4 21741376 ChIP-Seq EPCs Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	UBE2F;JUN;SEMA4D;CCRL2;SAMHD1;HSPA1B
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	UBE2F;IRGM1;IFI47;CACYBP;COX5B;PTGS2
SOX2 22085726 ChIP-Seq NPCs Mouse	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	HSPA8;IL1RN;SEMA4D;TSPO;TLR2;MS4A6C
NCOR 22424771 ChIP-Seq 293T Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	GBP5;CCND2;RPL24;NDUFC2;NFE2L2;TLR2
CSB 26484114 Chip-Seq FIBROBLAST Human	6/2000	0.9428582751304052	0.9999907585392314	0	0	0.5731876480505346	0.03372595947998848	CD40;CEBPB;RAP1A;SAMHD1;HSPA1B;CCR2
WT1 25993318 ChIP-Seq PODOCYTE Human	12/3464	0.9441753813125531	0.9999907585392314	0	0	0.6497419150953334	0.03732334886234443	PLAC8;GSDMD;FAM49B;RBM39;IL1RN;JUN;CCND2;SEMA4D;RPL24;ABRACL;NUPR1;CCDC50
NR3C1 23031785 ChIP-Seq PC12 Mouse	2/918	0.9474797787485912	0.9999907585392314	0	0	0.4229569557080474	0.022818394082126138	CDKN1A;ASS1
OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	6/2040	0.9495995935011339	0.9999907585392314	0	0	0.5606602648590975	0.028994469213145063	GPR141;HSPA8;CCND2;RAP1A;SOCS1;ASS1
AR 19668381 ChIP-Seq PC3 Human	12/3519	0.9515474909312754	0.9999907585392314	0	0	0.6374134847188739	0.031657575335993504	ZBP1;UBE2F;RTP4;PRDX5;CCND2;SOCS1;SIN3B;NDUFC2;IFIT1;CLEC4E;PARP14;SAMHD1
NR1I2 20693526 ChIP-Seq LIVER Mouse	2/939	0.9520334724161585	0.9999907585392314	0	0	0.41302027748132336	0.02030204672566107	SEMA4A;HSPA1A
MITF 21258399 ChIP-Seq MELANOMA Human	21/5578	0.9540878177226979	0.9999907585392314	0	0	0.686106928654246	0.03224672351967231	ZBP1;VASP;RBM39;SEMA4A;JUN;CDKN1A;CEBPB;MARCKSL1;SEMA4D;TNFAIP2;CACYBP;ATOX1;LIMD2;DNAJB1;SOCS1;SIN3B;RPL24;TSPO;NUPR1;UPP1;NFE2L2
CREB1 15753290 ChIP-ChIP HEK293T Human	2/957	0.9556373151503494	0.9999907585392314	0	0	0.40485094561384766	0.018370846611636467	PRDX5;FAU
GATA1 19941826 ChIP-Seq K562 Human	2/967	0.957527192800095	0.9999907585392314	0	0	0.40044411547002223	0.017379738541676418	IFITM3;LIMD2
POU5F1 16153702 ChIP-ChIP HESCs Human	1/622	0.9578835002857123	0.9999907585392314	0	0	0.3135867532002798	0.013493360661438043	TRA2A
PAX6 23342162 ChIP-ChIP BETA-FORBRAIN-LENS Mouse	2/1001	0.9633980801909342	0.9999907585392314	0	0	0.38612081469224324	0.01439789593516963	SOCS1;PSME2
EP300 21415370 ChIP-Seq HL-1 Mouse	2/1014	0.9654321891981914	0.9999907585392314	0	0	0.380898604501089	0.013399789490430615	COX17;NFE2L2
AR 25329375 ChIP-Seq VCAP Human	5/1906	0.9672957229687442	0.9999907585392314	0	0	0.49832498131177494	0.01656981163855692	ZBP1;RTP4;FAM49B;JUN;PARP14
SUZ12 18692474 ChIP-Seq MESCs Mouse	5/1909	0.967635637731402	0.9999907585392314	0	0	0.49745687748783723	0.016366167042339435	IL15RA;JUN;CCND2;TNFAIP2;PTGS2
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	11/3447	0.9691183615770597	0.9999907585392314	0	0	0.5922224692940576	0.018577146151181976	GSDMD;CD52;SEMA4A;JUN;CDKN1A;TNFAIP2;TSPO;NDUFC2;SAMHD1;ASS1;LIMD2
AHR 22903824 ChIP-Seq MCF-7 Human	1/690	0.9703924655720543	0.9999907585392314	0	0	0.2816407910747533	0.008464625436949237	NFE2L2
BMI1 23680149 ChIP-Seq NPCS Mouse	2/1056	0.971293966143741	0.9999907585392314	0	0	0.3649072532238702	0.010628329066484296	CCND2;TLR2
ERG 20517297 ChIP-Seq VCAP Human	2/1062	0.9720496495036544	0.9999907585392314	0	0	0.3627262225644975	0.010282706629470955	SYNGR2;MAGOHB
PAX3-FKHR 20663909 ChIP-Seq RHABDOMYOSARCOMA Human	2/1063	0.9721737363593534	0.9999907585392314	0	0	0.3623651156975514	0.010226215115438468	RTP4;ASS1
HOXB7 26014856 ChIP-Seq BT474 Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	DNAJA1;GPR141;CEBPB;TNFAIP2;CACYBP
OLIG2 26023283 ChIP-Seq AINV15 Mouse	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	GSDMD;RBM39;IFITM2;NUPR1;COX5B
CRX 20693478 ChIP-Seq RETINA Mouse	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	UBE2F;SARNP;CACYBP;COX5B;PTGS2
FOXH1 21741376 ChIP-Seq ESCs Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	IFITM2;SOCS1;CLEC4E;SAMHD1;ATP5L
FLI1 21867929 ChIP-Seq TH2 Mouse	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	GPR141;IRGM1;UPP1;RPS27A;CCDC50
GATA4 25053715 ChIP-Seq YYC3 Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	PLAC8;IL15RA;BATF2;RBM39;NFE2L2
FOXA1 26743006 Chip-Seq LNCaP-abl Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	RBM39;CCRL2;CACYBP;IFIT1;UQCRH
CJUN 26792858 Chip-Seq BT549 Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	IL15RA;JUN;UPP1;SOD2;NFE2L2
LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	ZBP1;SOCS1;SEMA4D;GMFG;IIGP1
SMRT 27268052 Chip-Seq Bcells Human	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	CEBPB;SOCS1;ASS1;ATP5L;TLR2
PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	5/2000	0.9765353453548542	0.9999907585392314	0	0	0.4723651233346524	0.011215994956354945	ZBP1;VAMP8;SEMA4A;CCRL2;HSPA1B
PRDM14 20953172 ChIP-Seq ESCs Human	4/1723	0.9770127961242582	0.9999907585392314	0	0	0.44068741516385496	0.010248419254793922	RTP4;SOCS1;CCRL2;CCR2
JARID2 20064375 ChIP-Seq MESCs Mouse	2/1117	0.9781457044941558	0.9999907585392314	0	0	0.3438272169854489	0.007597425528912927	ZFP800;TNFAIP2
ZNF217 24962896 ChIP-Seq MCF-7 Human	3/1522	0.9845401193260601	0.9999907585392314	0	0	0.3742492008442885	0.005831038613282484	FAM49B;CEBPB;SEMA4D
TFAP2C 20629094 ChIP-Seq MCF-7 Human	2/1203	0.9852007582733799	0.9999907585392314	0	0	0.3177454162347703	0.004737534292792449	VASP;SARNP
KDM5B 21448134 ChIP-Seq MESCs Mouse	11/3724	0.9863964601817182	0.9999907585392314	0	0	0.5388204819386486	0.00738017875195599	LY6C2;DNAJA1;FAM49B;RBM39;SARNP;TRA2A;IRGM1;UPP1;RPS27A;SOD2;LIMD2
SMAD4 21741376 ChIP-Seq HESCs Human	7/2738	0.9881182825660548	0.9999907585392314	0	0	0.4731930877263439	0.005656015085654118	FAM49B;GBP5;HSPA8;PRDX5;CEBPB;CCRL2;NFE2L2
ESR1 22446102 ChIP-Seq UTERUS Mouse	4/1916	0.9891594887433307	0.9999907585392314	0	0	0.3919979079497908	0.004272658706880461	ZBP1;PLAC8;CDKN1A;NFE2L2
SUZ12 18974828 ChIP-Seq MESCs Mouse	4/1934	0.9899117473686457	0.9999907585392314	0	0	0.38795336787564766	0.003933646927194362	IL15RA;JUN;CCND2;TNFAIP2
SUZ12 20075857 ChIP-Seq MESCs Mouse	13/4356	0.9912014153196198	0.9999907585392314	0	0	0.5352542471568729	0.004730320533553451	IL15RA;JUN;CDKN1A;CEBPB;ZFP800;TNFAIP2;ISG15;PTGS2;CCND2;SOCS1;CCRL2;HSPA1B;HSPA1A
EZH2 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse	1/935	0.991767822404124	0.9999907585392314	0	0	0.2051132308091623	0.0016955170569246275	SEMA4D
RCOR3 21632747 ChIP-Seq MESCs Mouse	7/2851	0.9920276383520521	0.9999907585392314	0	0	0.4514011765951333	0.0036131553325409868	GPR141;PRDX5;CDKN1A;LY6I;CCND2;SEMA4D;TLR2
FOXM1 26456572 ChIP-Seq MCF-7 Human	4/2000	0.9922695818489212	0.9999907585392314	0	0	0.37374749498997994	0.0029004497641327907	ZBP1;CEBPB;CACYBP;COX5B
P300 19829295 ChIP-Seq ESCs Human	4/2000	0.9922695818489212	0.9999907585392314	0	0	0.37374749498997994	0.0029004497641327907	HSPA8;JUN;SOCS1;ASS1
TAL1 21186366 ChIP-Seq BM-HSCs Mouse	4/2000	0.9922695818489212	0.9999907585392314	0	0	0.37374749498997994	0.0029004497641327907	GPR141;SARNP;UPP1;RPS27A
RARB 27405468 Chip-Seq BRAIN Mouse	4/2000	0.9922695818489212	0.9999907585392314	0	0	0.37374749498997994	0.0029004497641327907	UBE2F;CCND2;IFI47;COX5B
REST 18959480 ChIP-ChIP MESCs Mouse	7/2868	0.992499701534522	0.9999907585392314	0	0	0.4482717149053079	0.0033748437033991933	CD52;CDKN1A;CCND2;HCLS1;CACYBP;CCDC50;ATP5L
RUNX2 22187159 ChIP-Seq PCA Human	9/3423	0.9930577134910522	0.9999907585392314	0	0	0.47758743892311556	0.0033271111226023057	GSDMD;GPR141;GBP5;JUN;CEBPB;SIN3B;IRF7;SOD2;UQCRH
BRD4 25478319 ChIP-Seq HGPS Human	5/2326	0.9930747065310258	0.9999907585392314	0	0	0.39862581917957324	0.0027702041304314543	RTP4;RBM3;JUN;MAGOHB;RPS27A
REST 21632747 ChIP-Seq MESCs Mouse	5/2339	0.9934171870679164	0.9999907585392314	0	0	0.3961123889415054	0.0026161540613445396	CFP;PARP14;SOD2;CCDC50;ATP5L
TCF3 18467660 ChIP-ChIP MESCs Mouse	2/1388	0.9937231873784146	0.9999907585392314	0	0	0.27260947669110935	0.0017165113675714468	UBE2F;CEBPB
GRHL2 25758223 ChIP-Seq PLACENTA Mouse	1/1000	0.9941539382186212	0.9999907585392314	0	0	0.19111030222141334	0.0011205211524346766	SIN3B
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	1/1038	0.995216627257515	0.9999907585392314	0	0	0.18373708151914517	8.809916871691349E-4	SEMA4A
SMARCD1 25818293 ChIP-Seq ESCs Mouse	4/2119	0.995262062033061	0.9999907585392314	0	0	0.35037431048069345	0.0016639968253218218	UBE2F;RBM39;LY6I;UPP1
TCF4 23295773 ChIP-Seq U87 Human	10/3812	0.9955459399967743	0.9999907585392314	0	0	0.47045414694020693	0.00210011149023569	GPR141;IL15RA;BATF2;SOCS1;CCRL2;TNFAIP2;HCLS1;FAU;CLEC4E;SAMHD1
SUZ12 18555785 ChIP-Seq MESCs Mouse	1/1058	0.9956966118937826	0.9999907585392314	0	0	0.18006937874487544	7.765805876703434E-4	TNFAIP2
ZFP57 27257070 Chip-Seq ESCs Mouse	1/1088	0.9963285300471323	0.9999907585392314	0	0	0.1748208859524407	6.430307876664172E-4	IIGP1
