gene,mean_est_amb,n,total_umis
Lonp2,3.5017515592269597e-5,0,14178
Lonrf1,5.38351029147324e-6,0,1843
Lonrf2,6.122970461840299e-8,0,9
Lonrf3,1.5962674541434933e-6,0,775
Lor,1.1222157884610816e-7,0,21
Lox,1.8807132468746962e-6,0,695
Loxhd1,1.1222157884610816e-7,0,19
Loxl1,5.682505544115921e-6,0,2351
Loxl2,1.0706107041587035e-6,0,434
Loxl3,1.7386193291991555e-6,0,482
Loxl4,6.122970461840299e-8,0,21
Lpar1,1.5247025662816293e-6,0,535
Lpar2,9.468304709571536e-7,0,351
Lpar3,6.493847982375459e-7,0,295
Lpar4,8.355317235304972e-7,0,286
Lpar5,1.7925972711624947e-7,0,72
Lpar6,2.6126456028741625e-5,0,7452
Lpcat1,3.0650379704179306e-5,0,12092
Lpcat2,5.7127967425672344e-5,0,21067
Lpcat2b,0,0,0
Lpcat3,3.0150489363986014e-5,0,11719
Lpcat4,5.1731286360532875e-6,0,2433
Lpgat1,3.523831969197723e-5,0,12076
Lpin1,3.569660433425424e-5,0,13585
Lpin2,3.805907871123173e-5,0,16354
Lpin3,3.901769051823469e-7,0,87
Lpl,2.4275578940472859e-4,0,107138
Lpo,3.0372819744644937e-8,0,1
Lpp,5.588047771314134e-5,0,21824
Lpxn,4.454613983623759e-5,0,14700
Lrat,3.7381542407065577e-6,0,1556
Lratd1,6.122970461840299e-8,0,91
Lratd2,7.0295549967717624e-6,0,2168
Lrba,1.9477664670126253e-5,0,6980
Lrch1,2.501854806241898e-5,0,8808
Lrch2,2.764614574972883e-7,0,83
Lrch3,3.287527159903688e-5,0,10841
Lrch4,3.852953124173531e-5,0,14326
Lrcol1,1.282678528885443e-7,0,6
Lrfn1,3.727652180832514e-7,0,175
Lrfn2,3.085688487375806e-8,0,1
Lrfn3,2.0942330922714696e-7,0,147
Lrfn4,2.2457161347450744e-7,0,172
Lrfn5,6.122970461840299e-8,0,6
Lrg1,1.2733770238675807e-5,0,5603
Lrguk,6.122970461840299e-8,0,64
Lrif1,5.069975618049921e-5,0,16851
Lrig1,3.1385946673828565e-6,0,924
Lrig2,1.0567489824106008e-5,0,3126
Lrig3,3.1533230348214223e-6,0,1141
Lrit1,3.0372819744644937e-8,0,1
Lrit2,1.1222157884610816e-7,0,1
Lrit3,0,0,0
Lrmda,9.46739404602181e-6,0,3595
Lrmp,4.391631397322456e-5,0,14777
Lrp1,7.866371260610175e-5,0,32490
Lrp10,7.742327071378039e-5,0,31076
Lrp11,8.62030763495332e-7,0,511
Lrp12,1.1927433118165462e-5,0,5256
Lrp1b,6.122970461840299e-8,0,2
Lrp2,1.4253668226362866e-6,0,610
Lrp2bp,1.1222157884610816e-7,0,61
Lrp3,6.122970461840299e-8,0,134
Lrp4,7.073635174578612e-6,0,2397
Lrp5,6.613189304822894e-6,0,2500
Lrp6,2.504544176991556e-5,0,9993
Lrp8,4.338078328389447e-6,0,2078
Lrp8os1,3.085688487375806e-8,0,0
Lrp8os2,6.122970461840299e-8,0,5
Lrp8os3,1.7925972711624947e-7,0,18
Lrpap1,7.032104569660445e-5,0,27043
Lrpprc,1.4838740703779705e-5,0,4854
Lrr1,1.1838726410449984e-6,0,543
Lrrc1,3.1948929606772185e-6,0,1146
Lrrc10,6.122970461840299e-8,0,3
Lrrc10b,3.7140485277203244e-7,0,218
Lrrc14,9.73684262074675e-6,0,3971
Lrrc14b,2.0942330922714696e-7,0,84
Lrrc15,6.122970461840299e-8,0,7
Lrrc17,6.662614744439776e-7,0,198
Lrrc18,1.1222157884610816e-7,0,113
Lrrc19,1.282678528885443e-7,0,2
Lrrc2,3.231387569122056e-7,0,169
Lrrc20,3.3954806464740422e-6,0,1911
Lrrc23,8.476645635379835e-7,0,323
Lrrc24,7.483288198926409e-7,0,38
Lrrc25,2.8491454265971412e-5,0,12437
Lrrc26,3.727652180832514e-7,0,27
Lrrc27,1.2299420353003456e-6,0,619
Lrrc28,5.726442704236521e-6,0,2000
Lrrc29,9.205495519446399e-7,0,358
Lrrc3,2.0942330922714696e-7,0,168
Lrrc30,3.085688487375806e-8,0,0
Lrrc31,6.122970461840299e-8,0,14
Lrrc32,4.600078983258426e-6,0,2072
Lrrc34,2.764614574972883e-7,0,80
Lrrc36,4.7411634878819465e-7,0,174
Lrrc37a,3.0372819744644937e-8,0,2
Lrrc38,0,0,0
Lrrc39,1.1222157884610816e-7,0,60
Lrrc3b,6.122970461840299e-8,0,29
Lrrc3c,0,0,0
Lrrc4,5.799053305797275e-7,0,201
Lrrc40,5.944407271121739e-6,0,1747
Lrrc41,1.5122922011136397e-5,0,5723
Lrrc42,1.4319091128141301e-5,0,4490
Lrrc43,1.282678528885443e-7,0,23
Lrrc45,1.1773154847039254e-5,0,2538
Lrrc46,4.0348228095366256e-7,0,86
Lrrc47,1.7304098175768827e-5,0,6578
Lrrc49,1.966260046901184e-6,0,857
Lrrc4b,6.122970461840299e-8,0,11
Lrrc4c,2.0942330922714696e-7,0,42
Lrrc51,1.0706107041587035e-6,0,494
Lrrc52,6.122970461840299e-8,0,6
Lrrc55,6.122970461840299e-8,0,5
Lrrc56,1.268890469459141e-6,0,504
Lrrc57,1.1471730165589033e-5,0,3139
Lrrc58,8.687645349257853e-5,0,34408
Lrrc59,4.045610862381869e-5,0,14084
Lrrc6,2.764614574972883e-7,0,90
Lrrc61,5.785149156365098e-6,0,2061
Lrrc63,4.0707820051805334e-7,0,205
Lrrc66,6.122970461840299e-8,0,23
Lrrc69,6.122970461840299e-8,0,5
Lrrc7,6.122970461840299e-8,0,9
Lrrc71,2.755634877022126e-7,0,108
Lrrc72,1.282678528885443e-7,0,10
Lrrc73,4.8648066576831e-7,0,168
Lrrc74a,3.0372819744644937e-8,0,0
Lrrc74b,4.317117259709835e-7,0,101
Lrrc75a,2.92336404513641e-6,0,1049
Lrrc75aos1,3.0372819744644937e-8,0,1
Lrrc75aos2,1.1141977572720865e-6,0,623
Lrrc75b,5.799053305797275e-7,0,299
Lrrc8a,2.1803558042154066e-5,0,7327
Lrrc8b,1.5122922011136397e-5,0,5307
Lrrc8c,6.0517750073550075e-5,0,24356
Lrrc8d,2.857211902474815e-5,0,11298
Lrrc8dos,1.1222157884610816e-7,0,13
Lrrc8e,4.0348228095366256e-7,0,133
Lrrc9,1.1222157884610816e-7,0,29
Lrrcc1,1.8257145198526262e-5,0,7123
Lrrd1,3.727652180832514e-7,0,231
Lrrfip1,1.4821452906945036e-4,0,54839
Lrrfip2,3.240540384777732e-5,0,14730
Lrriq1,3.7140485277203244e-7,0,144
Lrriq3,6.122970461840299e-8,0,95
Lrriq4,3.0372819744644937e-8,0,1
Lrrk1,3.3042282259742326e-5,0,14337
Lrrk2,5.102360959342386e-5,0,15474
Lrrn1,6.122970461840299e-8,0,2
Lrrn2,3.071785203676994e-7,0,163
Lrrn3,1.3400044986060981e-6,0,449
Lrrn4,3.727652180832514e-7,0,332
Lrrn4cl,6.122970461840299e-8,0,65
Lrrtm1,3.085688487375806e-8,0,1
Lrrtm2,4.7411634878819465e-7,0,141
Lrrtm3,6.122970461840299e-8,0,6
Lrrtm4,6.122970461840299e-8,0,4
Lrsam1,2.540101809375156e-6,0,813
Lrtm1,2.0942330922714696e-7,0,4
Lrtm2,2.2457161347450744e-7,0,40
Lrwd1,1.4941783422203154e-5,0,5732
Lsamp,1.282678528885443e-7,0,51
Lsg1,2.7917965451677514e-5,0,9954
Lsm1,5.033489935378324e-5,0,16027
Lsm10,3.1241143307649636e-5,0,11648
Lsm11,8.17610052011926e-6,0,2891
Lsm12,7.519070121799357e-5,0,30181
Lsm14a,5.6795106251783136e-5,0,19713
Lsm14b,1.2116189038800378e-5,0,3938
Lsm2,5.64008112571735e-5,0,17650
Lsm3,4.833276240244418e-5,0,18094
Lsm4,1.4887318701888583e-4,0,53059
Lsm5,1.0812877586237251e-4,0,32206
Lsm6,1.0632760785711092e-4,0,36736
Lsm7,6.074817241781246e-5,0,22998
Lsm8,7.76633036612699e-5,0,23569
Lsmem1,1.0318482993712962e-6,0,451
Lsmem2,4.993236460234823e-7,0,149
Lsp1,4.4143942490791784e-4,0,158849
Lsr,1.5980564655811176e-5,0,5688
Lss,5.85869090116603e-6,0,1693
Lst1,3.479241885776164e-4,0,110586
Lta,1.3189462039317314e-5,0,3432
Lta4h,4.121586445535456e-5,0,13989
Ltb,3.378129347975365e-4,0,131779
Ltb4r1,1.343712798897992e-5,0,5095
Ltb4r2,1.282678528885443e-7,0,66
Ltbp1,5.398183121461964e-6,0,1951
Ltbp2,2.9822030195650663e-6,0,687
Ltbp3,3.986054904442666e-6,0,1627
Ltbp4,1.5238119313294896e-5,0,6440
Ltbr,2.2800765164420348e-5,0,8662
Ltc4s,4.985227976492515e-5,0,18816
Ltf,2.2033706017734215e-6,0,1004
Ltk,1.4253668226362866e-6,0,259
Ltn1,2.1340179983022703e-5,0,7993
LTO1,1.1743720955447234e-5,0,3951
Ltv1,2.3891398603289656e-5,0,8471
Luc7l,3.7397261076861486e-5,0,13457
Luc7l2,2.77132195814815e-4,0,96964
Luc7l3,1.0519276655693325e-4,0,36642
Lum,3.4664948341671106e-6,0,828
Lurap1,4.827036001986886e-7,0,238
Lurap1l,8.891521461746406e-6,0,2968
Luzp1,3.41649344118275e-5,0,15834
Luzp2,1.282678528885443e-7,0,6
Luzp4,0,0,0
Lvrn,1.7925972711624947e-7,0,11
Lxn,3.5640276763128885e-5,0,11062
Ly6a,0.0010961943256522233,0,394791
Ly6c1,1.1649067898352997e-4,0,43110
Ly6c2,2.852316879993841e-4,0,100954
Ly6d,3.1668354111405775e-4,0,108815
Ly6e,0.0011212241872041468,0,432039
Ly6f,6.122970461840299e-8,0,23
Ly6g,3.901769051823469e-7,0,207
Ly6g2,3.0372819744644937e-8,0,1
Ly6g5b,2.997027933077173e-6,0,1190
Ly6g5c,3.085688487375806e-8,0,1
Ly6g6c,4.0348228095366256e-7,0,56
Ly6g6d,4.0707820051805334e-7,0,386
Ly6g6e,6.122970461840299e-8,0,29
Ly6g6f,1.1222157884610816e-7,0,29
Ly6g6g,6.122970461840299e-8,0,3
Ly6h,6.122970461840299e-8,0,3
Ly6i,2.7995555397901227e-4,0,101406
Ly6k,5.530611989329896e-6,0,1856
Ly6l,0,0,0
Ly6m,1.2834680063586063e-6,0,224
Ly75,3.512055652268527e-5,0,13410
Ly86,1.5798586857882955e-4,0,60111
Ly9,3.4216156019431504e-5,0,14684
Ly96,1.6019675374321766e-5,0,6151
Lyar,4.13406847935685e-5,0,14731
Lyg1,0,0,0
Lyg2,0,0,0
Lyl1,3.096656498187017e-5,0,9730
Lyn,1.2673052821198026e-4,0,48695
Lynx1,3.711219825873818e-6,0,1982
Lypd1,2.764614574972883e-7,0,68
Lypd10,3.0372819744644937e-8,0,1
Lypd11,0,0,0
Lypd2,1.603896979302943e-6,0,296
Lypd3,6.122970461840299e-8,0,8
Lypd4,0,0,0
Lypd5,1.1222157884610816e-7,0,2
Lypd6,3.0372819744644937e-8,0,3
Lypd6b,1.7386193291991555e-6,0,589
Lypd8,6.122970461840299e-8,0,3
Lypd9,0,0,0
Lypla1,4.5004427310860285e-5,0,12985
Lypla2,4.990349765045848e-5,0,16160
Lyplal1,6.662614744439776e-7,0,388
Lyrm1,6.671890936021469e-6,0,2438
Lyrm2,2.632743148521319e-5,0,11533
Lyrm4,1.3635526835332528e-5,0,4160
Lyrm7,2.251516983765159e-6,0,566
Lyrm7os,2.0942330922714696e-7,0,10
Lyrm9,1.4723541201836734e-5,0,4685
Lysmd1,5.486396894098546e-6,0,1607
Lysmd2,3.315749107532212e-5,0,10398
Lysmd3,1.8355100862820635e-5,0,6757
Lysmd4,2.6083607976386013e-6,0,917
Lyst,4.6972619110894194e-5,0,21994
Lyve1,3.856663738375365e-5,0,16672
Lyz1,7.121647098303404e-5,0,20972
Lyz2,0.009401090955750032,2,3337497
Lyzl1,0,0,0
Lyzl4,6.122970461840299e-8,0,73
Lyzl4os,3.0372819744644937e-8,0,1
Lyzl6,0,0,0
Lzic,1.324579442882066e-5,0,5902
Lztfl1,3.1424847423503144e-5,0,13179
Lztr1,1.577252295260432e-5,0,4540
Lzts1,2.239257485503278e-6,0,569
Lzts2,7.637416682833394e-6,0,2511
Lzts3,3.901769051823469e-7,0,150
M1ap,4.8648066576831e-7,0,329
M5C1000I18Rik,6.122970461840299e-8,0,2
M6pr,1.1600038973988782e-4,0,41392
Maats1,1.7925972711624947e-7,0,89
Maats1os,0,0,0
Mab21l1,6.122970461840299e-8,0,3
Mab21l2,1.282678528885443e-7,0,34
Mab21l3,3.071785203676994e-7,0,166
Mab21l4,3.727652180832514e-7,0,89
Macc1,8.163226266580411e-7,0,249
Macf1,2.6276955331839614e-4,0,96031
Maco1,1.4618009379898904e-5,0,7195
Macrod1,4.183671715369327e-6,0,2088
Macrod2,2.4100453425700516e-6,0,861
Macrod2os1,6.122970461840299e-8,0,10
Macrod2os2,3.085688487375806e-8,0,1
Mad1l1,5.9885996307456984e-6,0,2272
Mad2l1,1.1554970089756109e-5,0,3774
Mad2l1bp,1.797804912537025e-5,0,5914
Mad2l2,1.5064059447080403e-5,0,5324
Madcam1,1.282678528885443e-7,0,15
Madd,3.959586349190251e-5,0,12340
Maea,4.278914875283713e-5,0,13137
Mael,0,0,0
Maf,5.102360959342386e-5,0,19482
Maf1,5.911599483390784e-5,0,19940
Mafa,3.204129785443273e-7,0,187
Mafb,5.9165268401257024e-5,0,24862
Maff,1.387809268025954e-5,0,4110
Mafg,3.485108341172179e-5,0,14328
Mafk,1.8073432347421263e-5,0,5455
Mag,5.92968908068651e-6,0,2545
Magea1,0,0,0
Magea10,0,0,0
Magea2,6.122970461840299e-8,0,2
Magea3,0,0,0
Magea4,0,0,0
Magea5,3.0372819744644937e-8,0,1
Magea6,0,0,0
Magea8,0,0,0
Mageb1,0,0,0
Mageb16,6.122970461840299e-8,0,7
Mageb18,3.0372819744644937e-8,0,0
Mageb2,0,0,0
Mageb3,6.122970461840299e-8,0,10
Mageb4,0,0,0
Mageb5,0,0,0
Maged1,8.805768061234013e-6,0,3235
Maged2,4.310918416539672e-6,0,1542
Magee1,4.496993931805661e-6,0,1252
Magee2,1.7925972711624947e-7,0,14
Mageh1,6.326635051644741e-6,0,1950
Magel2,0,0,0
Magi1,8.163226266580411e-7,0,391
Magi2,1.1763616487671282e-6,0,904
Magi3,7.076168683929348e-6,0,2700
Magix,1.2022980721635958e-6,0,288
Magoh,1.00051070805552e-4,0,31069
Magohb,3.81960706793146e-5,0,13687
Magt1,6.31913300759244e-5,0,28523
Maip1,2.185732909027797e-5,0,7631
Majin,4.6860658315307125e-7,0,78
Mak,3.584416039550808e-6,0,1447
Mak16,4.768055133460612e-5,0,17433
Mal,2.038845378251309e-6,0,868
Mal2,2.2372047617146368e-6,0,626
Malat1,0.018817447128482715,2,5382710
Mall,1.7925972711624947e-7,0,145
Malrd1,0,0,0
Malsu1,3.8564081199748686e-5,0,12772
Malt1,1.3875876908632422e-4,0,52938
Mamdc2,5.6994213433104215e-6,0,2199
Mamdc4,3.727652180832514e-7,0,75
Maml1,1.3101181127745358e-5,0,4185
Maml2,1.6392161970641335e-5,0,4878
Maml3,8.536321465644944e-6,0,4227
Mamld1,1.0302583136662388e-6,0,450
Mamstr,6.936207782647861e-7,0,319
Man1a,8.668191163151948e-5,0,27555
Man1a2,4.0237853075160135e-5,0,17591
Man1b1,1.6909269313892768e-5,0,5100
Man1c1,9.43545726542346e-6,0,3031
Man2a1,6.917854210584457e-5,0,23242
Man2a2,1.758573510154809e-5,0,7323
Man2b1,1.2994623834326112e-4,0,51929
Man2b2,1.107497480755104e-5,0,4533
Man2c1,1.384865878460414e-5,0,3854
Man2c1os,1.8807132468746962e-6,0,696
Manba,1.3049928400258342e-5,0,5054
Manbal,2.7807869058404044e-5,0,9690
Manea,1.532135246193541e-5,0,4726
Maneal,1.7925972711624947e-7,0,58
Manf,2.0313851534229434e-4,0,68827
Mannr,6.122970461840299e-8,0,2
Mansc1,3.6108543772365903e-6,0,1597
Mansc4,6.122970461840299e-8,0,12
Maoa,1.1569680429727133e-5,0,4055
Maob,1.923987150731389e-6,0,755
Map10,1.4536556508094181e-6,0,512
Map11,2.6097016129485203e-5,0,6632
Map1a,9.306629483526309e-7,0,263
Map1b,3.3808302653494374e-6,0,1302
Map1lc3a,5.611917348629437e-5,0,19934
Map1lc3b,2.5335345275581645e-4,0,84269
Map1s,1.7958231730313306e-5,0,6720
Map2,9.306629483526309e-7,0,197
Map2k1,5.454271312357101e-5,0,15776
Map2k2,1.1038241381541596e-4,0,36195
Map2k3,3.429486490326892e-5,0,12496
Map2k3os,3.727652180832514e-7,0,258
Map2k4,2.081086157157469e-5,0,7778
Map2k5,1.4206424783296587e-5,0,5941
Map2k6,3.72596637463344e-6,0,1286
Map2k7,2.5060160151742475e-5,0,7677
Map3k1,7.207293690388969e-5,0,22269
Map3k10,8.648969256967594e-6,0,2993
Map3k11,2.904767007810634e-5,0,9546
Map3k12,5.584318059860696e-6,0,1438
Map3k13,2.2457161347450744e-7,0,105
Map3k14,1.790190137119615e-5,0,7149
Map3k15,2.2096332353180824e-6,0,782
Map3k19,6.106223934501386e-7,0,235
Map3k2,3.571328815689649e-5,0,13455
Map3k20,1.2383171698188077e-5,0,3876
Map3k21,1.7925972711624947e-7,0,9
Map3k3,1.7960774976097155e-5,0,8255
Map3k4,1.679913165648118e-5,0,8270
Map3k5,2.4905888561432677e-5,0,8519
Map3k6,2.153977528747648e-6,0,700
Map3k7,2.189385388637217e-5,0,6894
Map3k7cl,6.122970461840299e-8,0,9
Map3k8,4.666348560368531e-5,0,11699
Map3k9,1.5831572254947582e-6,0,508
Map4,5.892717988913065e-5,0,19706
Map4k1,3.4573951305523785e-5,0,11844
Map4k2,5.228326469050815e-5,0,13102
Map4k3,1.890674209963535e-5,0,5765
Map4k4,7.933964777678358e-5,0,32967
Map4k5,1.121193092516521e-5,0,3978
Map6,2.066036343043072e-6,0,722
Map6d1,6.122970461840299e-8,0,9
Map7,5.58683147866036e-6,0,2112
Map7d1,6.754953019347089e-5,0,24008
Map7d2,1.282678528885443e-7,0,5
Map7d3,3.525224965932322e-6,0,1547
Map9,3.071785203676994e-7,0,339
Mapk1,8.308469013734954e-5,0,28477
Mapk10,1.1222157884610816e-7,0,25
Mapk11,6.199140189293938e-6,0,1600
Mapk12,5.643103821853434e-6,0,1925
Mapk13,1.7097234646318219e-6,0,722
Mapk14,4.890115158446877e-5,0,17451
Mapk15,1.7925972711624947e-7,0,85
Mapk1ip1,1.0753715990561612e-5,0,2451
Mapk1ip1l,5.699353197094953e-5,0,17848
Mapk3,9.662988504898954e-5,0,38652
Mapk4,6.122970461840299e-8,0,23
Mapk6,3.0442343645894297e-5,0,10677
Mapk7,9.16599240569601e-6,0,2988
Mapk8,1.661035092406504e-5,0,6683
Mapk8ip1,6.493847982375459e-7,0,326
Mapk8ip2,1.1222157884610816e-7,0,31
Mapk8ip3,2.385234738094213e-5,0,7408
Mapk9,2.503581432228998e-5,0,8237
Mapkap1,3.305445138332247e-5,0,13502
Mapkapk2,9.488760166747082e-5,0,35640
Mapkapk3,3.69953042471103e-5,0,12817
Mapkapk5,2.02411105823923e-6,0,943
Mapkbp1,4.269336284186999e-6,0,1126
Mapre1,1.1366027149109769e-4,0,38514
Mapre2,4.500698166595986e-5,0,15571
Mapre3,8.181257889448129e-6,0,2264
Mapt,1.6784414198446707e-5,0,7156
Marc1,1.7925972711624947e-7,0,25
Marc2,8.527115701436194e-5,0,32717
March1,5.8020822760749074e-5,0,22978
March10,2.2457161347450744e-7,0,4
March11,2.755634877022126e-7,0,3
March2,5.706263743872267e-5,0,21059
March3,2.1659437685352908e-6,0,1011
March4,1.282678528885443e-7,0,94
March5,6.156170643993101e-5,0,23749
March6,3.390252117129532e-5,0,10168
March7,7.752376138602483e-5,0,26532
March8,9.751551272299398e-6,0,4239
March9,2.679652644327322e-6,0,1058
Marcks,1.3806238541566395e-4,0,54291
Marcksl1,4.212222019119586e-5,0,16544
Marco,3.767439599022786e-5,0,14566
Marf1,4.466135021852834e-5,0,14060
Mark1,3.071785203676994e-7,0,76
Mark2,6.254033924255918e-5,0,26024
Mark3,4.6328071976745806e-5,0,18874
Mark4,1.1241354979736896e-5,0,4430
Mars,1.5066592637792696e-5,0,5296
Mars2,5.917643985658976e-6,0,1828
Marveld1,1.787246611814636e-5,0,7462
Marveld2,5.2708246332563176e-6,0,1854
Marveld3,4.0348228095366256e-7,0,95
Mas1,3.0372819744644937e-8,0,1
Masp1,8.313272047072884e-7,0,221
Masp2,1.282678528885443e-7,0,64
Mast1,4.827036001986886e-7,0,116
Mast2,7.933563342971911e-6,0,2764
Mast3,2.5768665583046056e-5,0,7365
Mast4,2.9304974709714487e-5,0,12248
Mastl,2.823138867228635e-6,0,1135
Mat1a,1.7925972711624947e-7,0,48
Mat2a,1.1400396618403816e-4,0,38806
Mat2b,8.580949231881056e-5,0,30189
Matk,1.0099667042015701e-5,0,3068
Matn1,6.122970461840299e-8,0,14
Matn2,5.170406471628404e-6,0,2003
Matn3,6.122970461840299e-8,0,6
Matn4,8.62030763495332e-7,0,613
Matr3,9.070154165007199e-5,0,31685
Mau2,4.165687468227969e-5,0,18132
Mavs,1.518434601094848e-5,0,4410
Max,5.028307591265134e-5,0,18805
Maz,4.255617312953659e-5,0,14805
Mb,3.83847781158682e-6,0,245
Mb21d2,8.313272047072884e-7,0,445
Mbd1,2.485411341319297e-5,0,8451
Mbd2,1.4322964689763995e-4,0,46944
Mbd3,6.265299419510399e-5,0,21341
Mbd3l1,0,0,0
Mbd3l2,0,0,0
Mbd4,9.06552714523378e-6,0,3151
Mbd5,1.1052629673627414e-5,0,4533
Mbd6,1.986488492883761e-5,0,6590
Mbip,1.929396242440743e-5,0,5791
Mbl1,2.0942330922714696e-7,0,14
Mbl2,0,0,0
Mblac1,9.007931682827394e-7,0,607
Mblac2,6.0743084501386334e-06,0,1910
Mbnl1,4.3353976966598604e-4,0,159417
Mbnl2,8.755494380480023e-5,0,36144
Mbnl3,8.234936110321654e-6,0,2937
Mboat1,4.582698363730673e-6,0,1551
Mboat2,1.1838726410449984e-6,0,469
Mboat4,1.282678528885443e-7,0,59
Mboat7,2.556513993461094e-5,0,9138
Mbp,4.590883626043325e-5,0,19088
Mbtd1,3.2809315314549085e-5,0,11576
Mbtps1,3.09076851344321e-5,0,11094
Mbtps2,1.1594152989901714e-5,0,4277
Mc1r,1.2984445950386732e-6,0,186
Mc2r,9.789503314389937e-8,0,0
Mc3r,3.085688487375806e-8,0,0
Mc4r,0,0,0
Mc5r,2.2457161347450744e-7,0,25
Mcam,1.3432033022738003e-5,0,5738
Mcat,9.952482808077195e-6,0,3252
Mcc,1.467938866687355e-5,0,5449
Mccc1,8.97727543673004e-6,0,2701
Mccc1os,6.122970461840299e-8,0,46
Mccc2,8.22022347991154e-6,0,3166
Mcee,3.530426229039433e-5,0,12048
Mcemp1,1.1749620272551412e-4,0,44817
Mcf2,6.122970461840299e-8,0,4
Mcf2l,6.644939894471749e-6,0,2501
Mcfd2,3.0748317936091975e-5,0,9734
Mchr1,1.282678528885443e-7,0,20
Mcidas,6.122970461840299e-8,0,7
Mcl1,4.5944275527447546e-4,0,146063
Mcm10,2.2243946316256917e-6,0,956
Mcm2,1.8938739252250907e-5,0,4984
Mcm3,2.8097174103202625e-5,0,11622
Mcm3ap,1.718634437515222e-5,0,5679
Mcm4,2.512413302646924e-5,0,9102
Mcm5,2.006331101108087e-5,0,6320
Mcm6,3.360360721153475e-5,0,11940
Mcm7,2.6043242879092633e-5,0,7883
Mcm8,1.3730859292303692e-6,0,640
Mcm9,1.2728709058076301e-5,0,4797
Mcmbp,5.857193575800645e-5,0,18612
Mcmdc2,1.5107923556728714e-6,0,604
Mcoln1,9.352209445327209e-6,0,3840
Mcoln2,8.690611121170622e-6,0,2127
Mcoln3,8.475013799711971e-6,0,3338
Mcph1,5.515865313710702e-6,0,2551
Mcpt1,0,0,0
Mcpt2,3.085688487375806e-8,0,1
Mcpt4,2.0942330922714696e-7,0,111
Mcpt8,4.993236460234823e-7,0,259
Mcpt9,3.085688487375806e-8,0,0
Mcrip1,7.111791776763301e-5,0,23973
Mcrip2,6.186864821162076e-6,0,2063
Mcrs1,3.0108881574171648e-5,0,10752
Mctp1,1.3000707315492058e-5,0,6321
Mctp2,1.0425398687912819e-5,0,3929
Mcts1,7.16735297345507e-5,0,24699
Mcts2,2.322818463340069e-6,0,1003
Mcu,7.147180731533083e-6,0,3016
Mcub,3.2836802354607696e-5,0,12159
Mcur1,3.2988506781365614e-5,0,13100
Mdc1,1.6512402707698677e-5,0,5020
Mdfi,5.21466004986096e-7,0,185
Mdfic,3.987494857437661e-5,0,15286
Mdga1,6.662614744439776e-7,0,295
Mdga2,6.122970461840299e-8,0,13
Mdh1,1.5352777039294487e-4,0,47750
Mdh1b,2.755634877022126e-7,0,40
Mdh2,1.5831422741536372e-4,0,56316
Mdk,2.3803735573796074e-6,0,906
Mdm1,8.1613980575126e-6,0,2699
Mdm2,4.9518812626558664e-5,0,16036
Mdm4,6.302684871221557e-5,0,21531
Mdn1,2.2430808070431187e-5,0,8237
Mdp1,5.353075451218176e-5,0,16598
Me1,2.867121389557406e-6,0,868
Me2,4.491610431666989e-5,0,19709
Me3,9.165428659811803e-7,0,299
Mea1,3.942177027586421e-5,0,15701
Meaf6,3.213082228091655e-5,0,9438
Meak7,2.6665819248394136e-6,0,812
Mecom,3.0236206832114642e-6,0,1211
Mecomos,1.1222157884610816e-7,0,51
Mecp2,3.290980372764639e-5,0,12833
Mecr,8.264368607790891e-6,0,2763
Med1,4.7597335926062234e-5,0,16452
Med10,6.81838573473935e-5,0,21646
Med11,2.7300317176580406e-5,0,9326
Med12,2.8466539482228748e-5,0,9142
Med12l,1.8094997607737101e-6,0,673
Med13,5.932403199719663e-5,0,20720
Med13l,4.316106854346022e-5,0,16959
Med14,1.568165521119708e-5,0,5617
Med15,3.59270241161345e-5,0,15399
Med16,1.071464781778121e-5,0,4312
Med17,2.3844692648386452e-5,0,7540
Med18,4.496993931805661e-6,0,1332
Med19,2.055611591574669e-5,0,8280
Med20,1.913460085657873e-5,0,5445
Med21,6.354657509656914e-5,0,19752
Med22,9.148784995033719e-6,0,3111
Med23,1.1613817319526144e-5,0,3577
Med24,8.648969256967594e-6,0,3001
Med25,1.7921727266555673e-5,0,6115
Med26,5.371247514282839e-6,0,2304
Med27,1.4351055674050758e-5,0,4611
Med28,9.181654972156692e-5,0,33576
Med29,3.8921877425004644e-5,0,11954
Med30,6.904605542606724e-5,0,21234
Med31,2.6288381288829906e-5,0,8574
Med4,3.0437234557282146e-5,0,11446
Med6,1.709551523584477e-5,0,6220
Med7,2.6165515016090915e-5,0,8003
Med8,5.8591767582496826e-5,0,20343
Med9,1.8186095458954555e-5,0,6640
Med9os,3.7140485277203244e-7,0,58
Medag,9.306629483526309e-7,0,403
Mef2a,1.0427679839696313e-4,0,45642
Mef2b,1.4118483340177764e-6,0,521
Mef2c,1.8518896504487507e-4,0,67167
Mef2d,4.918023993144422e-5,0,15239
Mefv,7.460716252287892e-6,0,2823
Meg3,1.6956031977888358e-6,0,760
Megf10,1.282678528885443e-7,0,23
Megf11,3.7140485277203244e-7,0,41
Megf6,2.3098201646622766e-6,0,878
Megf8,3.867816290245029e-6,0,1295
Megf9,8.97727543673004e-6,0,3462
Mei1,6.122970461840299e-8,0,8
Mei4,2.0942330922714696e-7,0,36
Meig1,1.1838726410449984e-6,0,342
Meikin,3.0372819744644937e-8,0,1
Meiob,1.1222157884610816e-7,0,7
Meioc,1.282678528885443e-7,0,3
